geneid,KaKs_bases,KaKs_r,n_blocks,pos_info,KaKs_bases2,KaKs_r2,n_blocks2,pos_info2
FUN_004495,6,0.014705882352941176,0,pos,0,0.0,0,pos
FUN_003173,0,0.0,0,pos,0,0.0,0,pos
FUN_008996,0,0.0,0,pos,0,0.0,0,pos
FUN_009474,324,0.07152317880794702,5,pos_s1812_e1902_s3234_e3276_s3282_e3312_s3336_e3378_s4140_e4176,114,0.025165562913907286,2,pos_s1812_e1866_s4146_e4176
FUN_001391,0,0.0,0,pos,0,0.0,0,pos
FUN_002738,30,0.010526315789473684,0,pos,0,0.0,0,pos
FUN_016066,0,0.0,0,pos,0,0.0,0,pos
FUN_005667,0,0.0,0,pos,0,0.0,0,pos
FUN_015434,0,0.0,0,pos,0,0.0,0,pos
FUN_011263,0,0.0,0,pos,0,0.0,0,pos
FUN_010461,0,0.0,0,pos,0,0.0,0,pos
FUN_009945,0,0.0,0,pos,0,0.0,0,pos
FUN_016873,0,0.0,0,pos,0,0.0,0,pos
FUN_002365,42,0.04430379746835443,1,pos_s186_e228,0,0.0,0,pos
FUN_002162,18,0.014925373134328358,0,pos,0,0.0,0,pos
FUN_009720,84,0.0625,1,pos_s432_e492,18,0.013392857142857142,0,pos
FUN_003429,240,0.04008016032064128,2,pos_s1770_e1878_s2010_e2070,66,0.011022044088176353,0,pos
FUN_005443,186,0.06540084388185655,4,pos_s348_e378_s570_e606_s618_e648_s2580_e2628,0,0.0,0,pos
FUN_006804,0,0.0,0,pos,0,0.0,0,pos
FUN_004824,0,0.0,0,pos,0,0.0,0,pos
FUN_008269,438,0.11986863711001643,6,pos_s246_e288_s996_e1044_s1092_e1188_s3204_e3252_s3294_e3336_s3444_e3498,180,0.04926108374384237,2,pos_s1092_e1176_s3456_e3486
FUN_012521,0,0.0,0,pos,0,0.0,0,pos
FUN_002829,0,0.0,0,pos,0,0.0,0,pos
FUN_006265,0,0.0,0,pos,0,0.0,0,pos
FUN_006865,0,0.0,0,pos,0,0.0,0,pos
FUN_001136,0,0.0,0,pos,0,0.0,0,pos
FUN_005784,54,0.0989010989010989,1,pos_s180_e234,24,0.04395604395604396,0,pos
FUN_007464,0,0.0,0,pos,0,0.0,0,pos
FUN_010680,0,0.0,0,pos,0,0.0,0,pos
FUN_000187,0,0.0,0,pos,0,0.0,0,pos
FUN_012541,0,0.0,0,pos,0,0.0,0,pos
FUN_003539,6,0.002506265664160401,0,pos,0,0.0,0,pos
FUN_004434,0,0.0,0,pos,0,0.0,0,pos
FUN_015600,0,0.0,0,pos,0,0.0,0,pos
FUN_012403,54,0.012016021361815754,1,pos_s1572_e1614,48,0.010680907877169559,1,pos_s1572_e1614
FUN_010940,348,0.07733333333333334,3,pos_s1980_e2046_s2484_e2526_s3420_e3474,0,0.0,0,pos
FUN_008282,0,0.0,0,pos,0,0.0,0,pos
FUN_009915,0,0.0,0,pos,0,0.0,0,pos
FUN_016781,0,0.0,0,pos,0,0.0,0,pos
FUN_016238,0,0.0,0,pos,0,0.0,0,pos
FUN_011112,0,0.0,0,pos,0,0.0,0,pos
FUN_005286,0,0.0,0,pos,0,0.0,0,pos
FUN_003821,0,0.0,0,pos,0,0.0,0,pos
FUN_003882,0,0.0,0,pos,0,0.0,0,pos
FUN_006167,30,0.047619047619047616,1,pos_s54_e84,18,0.02857142857142857,0,pos
FUN_001349,0,0.0,0,pos,0,0.0,0,pos
FUN_007609,54,0.08181818181818182,1,pos_s228_e258,12,0.01818181818181818,0,pos
FUN_016615,0,0.0,0,pos,0,0.0,0,pos
FUN_005759,0,0.0,0,pos,0,0.0,0,pos
FUN_008200,0,0.0,0,pos,0,0.0,0,pos
FUN_010556,270,0.11780104712041885,3,pos_s360_e390_s408_e492_s2112_e2238,84,0.03664921465968586,1,pos_s2166_e2226
FUN_016522,0,0.0,0,pos,0,0.0,0,pos
FUN_009964,0,0.0,0,pos,0,0.0,0,pos
FUN_011095,540,0.06488824801730353,8,pos_s2310_e2358_s4176_e4236_s4242_e4284_s5346_e5382_s5844_e5874_s7578_e7656_s7914_e7950_s7956_e7992,96,0.011535688536409516,1,pos_s7590_e7656
FUN_007399,0,0.0,0,pos,0,0.0,0,pos
FUN_005114,0,0.0,0,pos,0,0.0,0,pos
FUN_008623,0,0.0,0,pos,0,0.0,0,pos
FUN_003824,72,0.03669724770642202,2,pos_s456_e486_s696_e738,6,0.0030581039755351682,0,pos
FUN_007787,0,0.0,0,pos,0,0.0,0,pos
FUN_008427,0,0.0,0,pos,0,0.0,0,pos
FUN_015348,0,0.0,0,pos,0,0.0,0,pos
FUN_001554,0,0.0,0,pos,0,0.0,0,pos
FUN_016124,0,0.0,0,pos,0,0.0,0,pos
FUN_016397,96,0.12030075187969924,1,pos_s690_e774,0,0.0,0,pos
FUN_015452,0,0.0,0,pos,0,0.0,0,pos
FUN_004306,0,0.0,0,pos,0,0.0,0,pos
FUN_006336,6,0.0045045045045045045,0,pos,6,0.0045045045045045045,0,pos
FUN_007691,72,0.08,1,pos_s168_e240,0,0.0,0,pos
FUN_000139,0,0.0,0,pos,0,0.0,0,pos
FUN_001200,0,0.0,0,pos,0,0.0,0,pos
FUN_016293,0,0.0,0,pos,0,0.0,0,pos
FUN_010702,360,0.7407407407407407,3,pos_s108_e234_s270_e396_s402_e474,24,0.04938271604938271,0,pos
FUN_011040,42,0.02564102564102564,1,pos_s888_e930,0,0.0,0,pos
FUN_008232,48,0.07766990291262135,1,pos_s420_e450,0,0.0,0,pos
FUN_003145,0,0.0,0,pos,0,0.0,0,pos
FUN_004699,222,0.1417624521072797,2,pos_s258_e342_s558_e672,90,0.05747126436781609,1,pos_s588_e672
FUN_003299,0,0.0,0,pos,0,0.0,0,pos
FUN_000249,0,0.0,0,pos,0,0.0,0,pos
FUN_010194,0,0.0,0,pos,0,0.0,0,pos
FUN_006943,0,0.0,0,pos,0,0.0,0,pos
FUN_010181,0,0.0,0,pos,0,0.0,0,pos
FUN_008030,0,0.0,0,pos,0,0.0,0,pos
FUN_003274,0,0.0,0,pos,0,0.0,0,pos
FUN_015376,0,0.0,0,pos,0,0.0,0,pos
FUN_001575,72,0.029850746268656716,1,pos_s804_e846,6,0.0024875621890547263,0,pos
FUN_008091,48,0.009195402298850575,1,pos_s1086_e1116,0,0.0,0,pos
FUN_016194,0,0.0,0,pos,0,0.0,0,pos
FUN_007592,48,0.0299625468164794,0,pos,18,0.011235955056179775,0,pos
FUN_010928,222,0.0883054892601432,2,pos_s366_e456_s684_e714,48,0.01909307875894988,0,pos
FUN_008546,0,0.0,0,pos,0,0.0,0,pos
FUN_012454,0,0.0,0,pos,0,0.0,0,pos
FUN_002974,0,0.0,0,pos,0,0.0,0,pos
FUN_006725,0,0.0,0,pos,0,0.0,0,pos
FUN_016473,0,0.0,0,pos,0,0.0,0,pos
FUN_009782,0,0.0,0,pos,0,0.0,0,pos
FUN_010669,0,0.0,0,pos,0,0.0,0,pos
FUN_001062,0,0.0,0,pos,0,0.0,0,pos
FUN_015630,0,0.0,0,pos,0,0.0,0,pos
FUN_004069,0,0.0,0,pos,0,0.0,0,pos
FUN_001340,0,0.0,0,pos,0,0.0,0,pos
FUN_010662,0,0.0,0,pos,0,0.0,0,pos
FUN_008187,0,0.0,0,pos,0,0.0,0,pos
FUN_012328,0,0.0,0,pos,0,0.0,0,pos
FUN_003405,0,0.0,0,pos,0,0.0,0,pos
FUN_007550,48,0.027210884353741496,1,pos_s384_e432,24,0.013605442176870748,0,pos
FUN_009320,0,0.0,0,pos,0,0.0,0,pos
FUN_004441,0,0.0,0,pos,0,0.0,0,pos
FUN_006236,6,0.007194244604316547,0,pos,0,0.0,0,pos
FUN_009943,0,0.0,0,pos,0,0.0,0,pos
FUN_001674,0,0.0,0,pos,0,0.0,0,pos
FUN_001112,12,0.021052631578947368,0,pos,0,0.0,0,pos
FUN_002818,78,0.013429752066115703,1,pos_s4920_e4998,18,0.0030991735537190084,0,pos
FUN_015341,0,0.0,0,pos,0,0.0,0,pos
FUN_005894,0,0.0,0,pos,0,0.0,0,pos
FUN_008901,0,0.0,0,pos,0,0.0,0,pos
FUN_009260,0,0.0,0,pos,0,0.0,0,pos
FUN_011546,0,0.0,0,pos,0,0.0,0,pos
FUN_000652,0,0.0,0,pos,0,0.0,0,pos
FUN_000354,0,0.0,0,pos,0,0.0,0,pos
FUN_012302,0,0.0,0,pos,0,0.0,0,pos
FUN_002528,54,0.060810810810810814,0,pos,0,0.0,0,pos
FUN_002705,0,0.0,0,pos,0,0.0,0,pos
FUN_004617,18,0.019736842105263157,0,pos,0,0.0,0,pos
FUN_001415,0,0.0,0,pos,0,0.0,0,pos
FUN_016764,0,0.0,0,pos,0,0.0,0,pos
FUN_003449,0,0.0,0,pos,0,0.0,0,pos
FUN_010353,0,0.0,0,pos,0,0.0,0,pos
FUN_002692,0,0.0,0,pos,0,0.0,0,pos
FUN_016493,0,0.0,0,pos,0,0.0,0,pos
FUN_011036,0,0.0,0,pos,0,0.0,0,pos
FUN_012188,0,0.0,0,pos,0,0.0,0,pos
FUN_002169,12,0.005449591280653951,0,pos,0,0.0,0,pos
FUN_015249,0,0.0,0,pos,0,0.0,0,pos
FUN_010948,0,0.0,0,pos,0,0.0,0,pos
FUN_000953,0,0.0,0,pos,0,0.0,0,pos
FUN_006435,108,0.10843373493975904,1,pos_s774_e882,30,0.030120481927710843,1,pos_s822_e852
FUN_008635,0,0.0,0,pos,0,0.0,0,pos
FUN_010361,72,0.023809523809523808,0,pos,0,0.0,0,pos
FUN_002182,0,0.0,0,pos,0,0.0,0,pos
FUN_009120,90,0.053763440860215055,1,pos_s1170_e1254,24,0.014336917562724014,0,pos
FUN_007230,78,0.06220095693779904,1,pos_s732_e774,0,0.0,0,pos
FUN_009704,144,0.13043478260869565,1,pos_s780_e888,78,0.07065217391304347,1,pos_s786_e864
FUN_012216,0,0.0,0,pos,0,0.0,0,pos
FUN_008327,36,0.012244897959183673,1,pos_s2082_e2118,36,0.012244897959183673,1,pos_s2082_e2118
FUN_012164,0,0.0,0,pos,0,0.0,0,pos
FUN_012269,0,0.0,0,pos,0,0.0,0,pos
FUN_004912,0,0.0,0,pos,0,0.0,0,pos
FUN_005495,0,0.0,0,pos,0,0.0,0,pos
FUN_000277,0,0.0,0,pos,0,0.0,0,pos
FUN_006778,0,0.0,0,pos,0,0.0,0,pos
FUN_015337,0,0.0,0,pos,0,0.0,0,pos
FUN_001018,0,0.0,0,pos,0,0.0,0,pos
FUN_000561,0,0.0,0,pos,0,0.0,0,pos
FUN_004859,150,0.18382352941176472,0,pos,24,0.029411764705882353,0,pos
FUN_007971,162,0.19852941176470587,2,pos_s408_e450_s564_e678,96,0.11764705882352941,1,pos_s582_e678
FUN_008820,0,0.0,0,pos,0,0.0,0,pos
FUN_004620,24,0.024844720496894408,0,pos,0,0.0,0,pos
FUN_001651,0,0.0,0,pos,0,0.0,0,pos
FUN_003337,0,0.0,0,pos,0,0.0,0,pos
FUN_001730,0,0.0,0,pos,0,0.0,0,pos
FUN_007282,0,0.0,0,pos,0,0.0,0,pos
FUN_004813,0,0.0,0,pos,0,0.0,0,pos
FUN_009279,0,0.0,0,pos,0,0.0,0,pos
FUN_007656,0,0.0,0,pos,0,0.0,0,pos
FUN_012281,0,0.0,0,pos,0,0.0,0,pos
FUN_008348,12,0.009523809523809525,0,pos,0,0.0,0,pos
FUN_010297,0,0.0,0,pos,0,0.0,0,pos
FUN_006234,60,0.15151515151515152,0,pos,0,0.0,0,pos
FUN_009230,0,0.0,0,pos,0,0.0,0,pos
FUN_006349,0,0.0,0,pos,0,0.0,0,pos
FUN_005475,0,0.0,0,pos,0,0.0,0,pos
FUN_015598,0,0.0,0,pos,0,0.0,0,pos
FUN_011845,0,0.0,0,pos,0,0.0,0,pos
FUN_012098,0,0.0,0,pos,0,0.0,0,pos
FUN_002960,126,0.07835820895522388,2,pos_s252_e312_s894_e948,0,0.0,0,pos
FUN_009213,0,0.0,0,pos,0,0.0,0,pos
FUN_009383,0,0.0,0,pos,0,0.0,0,pos
FUN_005183,0,0.0,0,pos,0,0.0,0,pos
FUN_005628,0,0.0,0,pos,0,0.0,0,pos
FUN_009862,0,0.0,0,pos,0,0.0,0,pos
FUN_002491,0,0.0,0,pos,0,0.0,0,pos
FUN_000393,234,0.16595744680851063,4,pos_s24_e144_s384_e414_s732_e762_s1344_e1380,114,0.08085106382978724,3,pos_s36_e90_s102_e132_s1350_e1380
FUN_001833,84,0.037037037037037035,1,pos_s870_e924,36,0.015873015873015872,0,pos
FUN_006281,0,0.0,0,pos,0,0.0,0,pos
FUN_009477,0,0.0,0,pos,0,0.0,0,pos
FUN_000772,0,0.0,0,pos,0,0.0,0,pos
FUN_008079,84,0.022187004754358162,1,pos_s1158_e1236,54,0.014263074484944533,1,pos_s1158_e1206
FUN_016861,0,0.0,0,pos,0,0.0,0,pos
FUN_005896,0,0.0,0,pos,0,0.0,0,pos
FUN_004300,0,0.0,0,pos,0,0.0,0,pos
FUN_005555,0,0.0,0,pos,0,0.0,0,pos
FUN_010885,204,0.29310344827586204,1,pos_s54_e258,36,0.05172413793103448,1,pos_s144_e180
FUN_016536,12,0.0025477707006369425,0,pos,0,0.0,0,pos
FUN_003059,0,0.0,0,pos,0,0.0,0,pos
FUN_009932,12,0.017241379310344827,0,pos,0,0.0,0,pos
FUN_004182,6,0.005747126436781609,0,pos,0,0.0,0,pos
FUN_001600,72,0.005937654626422563,1,pos_s7056_e7104,0,0.0,0,pos
FUN_006014,0,0.0,0,pos,0,0.0,0,pos
FUN_016786,0,0.0,0,pos,0,0.0,0,pos
FUN_009420,54,0.05660377358490566,1,pos_s588_e642,0,0.0,0,pos
FUN_005149,0,0.0,0,pos,0,0.0,0,pos
FUN_004648,36,0.0594059405940594,1,pos_s294_e330,12,0.019801980198019802,0,pos
FUN_011168,114,0.08962264150943396,1,pos_s1044_e1116,72,0.05660377358490566,1,pos_s1044_e1116
FUN_004520,0,0.0,0,pos,0,0.0,0,pos
FUN_006488,0,0.0,0,pos,0,0.0,0,pos
FUN_009848,0,0.0,0,pos,0,0.0,0,pos
FUN_004029,90,0.0847457627118644,2,pos_s600_e642_s978_e1014,30,0.02824858757062147,0,pos
FUN_009082,0,0.0,0,pos,0,0.0,0,pos
FUN_000888,0,0.0,0,pos,0,0.0,0,pos
FUN_000638,156,0.14606741573033707,2,pos_s54_e84_s852_e960,18,0.016853932584269662,0,pos
FUN_004957,0,0.0,0,pos,0,0.0,0,pos
FUN_008867,300,0.028768699654775604,5,pos_s4056_e4092_s4290_e4356_s7122_e7164_s9780_e9822_s10302_e10380,12,0.0011507479861910242,0,pos
FUN_000935,0,0.0,0,pos,0,0.0,0,pos
FUN_001395,0,0.0,0,pos,0,0.0,0,pos
FUN_005111,162,0.1067193675889328,2,pos_s216_e252_s702_e756,18,0.011857707509881422,0,pos
FUN_003341,0,0.0,0,pos,0,0.0,0,pos
FUN_015904,0,0.0,0,pos,0,0.0,0,pos
FUN_006933,0,0.0,0,pos,0,0.0,0,pos
FUN_002854,0,0.0,0,pos,0,0.0,0,pos
FUN_010233,78,0.12264150943396226,2,pos_s162_e204_s234_e270,0,0.0,0,pos
FUN_007143,0,0.0,0,pos,0,0.0,0,pos
FUN_006472,0,0.0,0,pos,0,0.0,0,pos
FUN_006176,48,0.07407407407407407,1,pos_s504_e534,0,0.0,0,pos
FUN_009085,0,0.0,0,pos,0,0.0,0,pos
FUN_003282,0,0.0,0,pos,0,0.0,0,pos
FUN_009807,0,0.0,0,pos,0,0.0,0,pos
FUN_012109,0,0.0,0,pos,0,0.0,0,pos
FUN_010659,0,0.0,0,pos,0,0.0,0,pos
FUN_004925,18,0.007712082262210797,0,pos,0,0.0,0,pos
FUN_000756,0,0.0,0,pos,0,0.0,0,pos
FUN_002311,0,0.0,0,pos,0,0.0,0,pos
FUN_005699,0,0.0,0,pos,0,0.0,0,pos
FUN_009854,0,0.0,0,pos,0,0.0,0,pos
FUN_009987,0,0.0,0,pos,0,0.0,0,pos
FUN_001055,84,0.0472972972972973,1,pos_s156_e186,0,0.0,0,pos
FUN_004157,24,0.013157894736842105,0,pos,0,0.0,0,pos
FUN_002195,54,0.047872340425531915,1,pos_s0_e54,0,0.0,0,pos
FUN_004873,0,0.0,0,pos,0,0.0,0,pos
FUN_005651,228,0.27941176470588236,2,pos_s378_e462_s504_e648,192,0.23529411764705882,2,pos_s402_e462_s534_e648
FUN_002026,0,0.0,0,pos,0,0.0,0,pos
FUN_002550,54,0.07964601769911504,0,pos,30,0.04424778761061947,0,pos
FUN_015616,0,0.0,0,pos,0,0.0,0,pos
FUN_005828,0,0.0,0,pos,0,0.0,0,pos
FUN_004345,0,0.0,0,pos,0,0.0,0,pos
FUN_009611,132,0.11398963730569948,2,pos_s294_e354_s378_e420,54,0.046632124352331605,1,pos_s294_e348
FUN_008113,12,0.008032128514056224,0,pos,0,0.0,0,pos
FUN_010597,0,0.0,0,pos,0,0.0,0,pos
FUN_007359,30,0.011904761904761904,0,pos,0,0.0,0,pos
FUN_002835,0,0.0,0,pos,0,0.0,0,pos
FUN_009961,0,0.0,0,pos,0,0.0,0,pos
FUN_007461,0,0.0,0,pos,0,0.0,0,pos
FUN_009632,12,0.003590664272890485,0,pos,0,0.0,0,pos
FUN_002817,54,0.04433497536945813,1,pos_s312_e366,0,0.0,0,pos
FUN_010660,84,0.02564102564102564,1,pos_s2280_e2358,0,0.0,0,pos
FUN_007101,24,0.010075566750629723,0,pos,0,0.0,0,pos
FUN_016460,0,0.0,0,pos,0,0.0,0,pos
FUN_011195,0,0.0,0,pos,0,0.0,0,pos
FUN_007268,0,0.0,0,pos,0,0.0,0,pos
FUN_011932,0,0.0,0,pos,0,0.0,0,pos
FUN_004629,48,0.04819277108433735,1,pos_s222_e270,0,0.0,0,pos
FUN_002234,0,0.0,0,pos,0,0.0,0,pos
FUN_000283,0,0.0,0,pos,0,0.0,0,pos
FUN_007479,0,0.0,0,pos,0,0.0,0,pos
FUN_009336,0,0.0,0,pos,0,0.0,0,pos
FUN_002797,12,0.005154639175257732,0,pos,0,0.0,0,pos
FUN_008500,0,0.0,0,pos,0,0.0,0,pos
FUN_012382,0,0.0,0,pos,0,0.0,0,pos
FUN_008086,0,0.0,0,pos,0,0.0,0,pos
FUN_009332,120,0.12422360248447205,1,pos_s522_e618,42,0.043478260869565216,1,pos_s528_e570
FUN_010146,0,0.0,0,pos,0,0.0,0,pos
FUN_009901,0,0.0,0,pos,0,0.0,0,pos
FUN_003327,18,0.0379746835443038,0,pos,0,0.0,0,pos
FUN_015608,0,0.0,0,pos,0,0.0,0,pos
FUN_000587,0,0.0,0,pos,0,0.0,0,pos
FUN_007124,18,0.009174311926605505,0,pos,0,0.0,0,pos
FUN_010318,0,0.0,0,pos,0,0.0,0,pos
FUN_005251,156,0.065,2,pos_s1596_e1626_s2136_e2214,0,0.0,0,pos
FUN_015831,0,0.0,0,pos,0,0.0,0,pos
FUN_002223,36,0.014018691588785047,0,pos,0,0.0,0,pos
FUN_000238,54,0.03571428571428571,0,pos,12,0.007936507936507936,0,pos
FUN_006033,18,0.017142857142857144,0,pos,0,0.0,0,pos
FUN_005400,0,0.0,0,pos,0,0.0,0,pos
FUN_004027,0,0.0,0,pos,0,0.0,0,pos
FUN_009093,0,0.0,0,pos,0,0.0,0,pos
FUN_007964,102,0.10559006211180125,0,pos,30,0.031055900621118012,0,pos
FUN_003494,0,0.0,0,pos,0,0.0,0,pos
FUN_010268,0,0.0,0,pos,0,0.0,0,pos
FUN_006991,0,0.0,0,pos,0,0.0,0,pos
FUN_005701,0,0.0,0,pos,0,0.0,0,pos
FUN_006551,66,0.047619047619047616,1,pos_s774_e840,0,0.0,0,pos
FUN_011293,0,0.0,0,pos,0,0.0,0,pos
FUN_005093,0,0.0,0,pos,0,0.0,0,pos
FUN_004078,0,0.0,0,pos,0,0.0,0,pos
FUN_000297,0,0.0,0,pos,0,0.0,0,pos
FUN_004981,18,0.014285714285714285,0,pos,0,0.0,0,pos
FUN_002707,0,0.0,0,pos,0,0.0,0,pos
FUN_007975,0,0.0,0,pos,0,0.0,0,pos
FUN_015546,0,0.0,0,pos,0,0.0,0,pos
FUN_000899,0,0.0,0,pos,0,0.0,0,pos
FUN_012315,0,0.0,0,pos,0,0.0,0,pos
FUN_001732,18,0.012048192771084338,0,pos,0,0.0,0,pos
FUN_008707,0,0.0,0,pos,0,0.0,0,pos
FUN_005705,24,0.031496062992125984,0,pos,0,0.0,0,pos
FUN_009889,0,0.0,0,pos,0,0.0,0,pos
FUN_000843,0,0.0,0,pos,0,0.0,0,pos
FUN_011130,606,0.1600633914421553,7,pos_s1290_e1356_s1566_e1596_s2214_e2304_s2310_e2364_s2550_e2580_s3096_e3192_s3234_e3408,174,0.04595879556259905,2,pos_s2310_e2346_s3270_e3330
FUN_010281,0,0.0,0,pos,0,0.0,0,pos
FUN_006199,0,0.0,0,pos,0,0.0,0,pos
FUN_008006,162,0.10037174721189591,1,pos_s138_e246,84,0.05204460966542751,2,pos_s156_e204_s210_e246
FUN_000344,0,0.0,0,pos,0,0.0,0,pos
FUN_001060,24,0.024844720496894408,0,pos,0,0.0,0,pos
FUN_002969,0,0.0,0,pos,0,0.0,0,pos
FUN_002950,0,0.0,0,pos,0,0.0,0,pos
FUN_000203,0,0.0,0,pos,0,0.0,0,pos
FUN_012371,0,0.0,0,pos,0,0.0,0,pos
FUN_004354,0,0.0,0,pos,0,0.0,0,pos
FUN_009295,84,0.04878048780487805,1,pos_s234_e318,30,0.017421602787456445,1,pos_s288_e318
FUN_009178,0,0.0,0,pos,0,0.0,0,pos
FUN_009308,0,0.0,0,pos,0,0.0,0,pos
