geneid,KaKs_bases,KaKs_r,n_blocks,pos_info,KaKs_bases2,KaKs_r2,n_blocks2,pos_info2
FUN_010838,108,0.04128440366972477,1,pos_s1710_e1788,66,0.02522935779816514,1,pos_s1710_e1776
FUN_008217,18,0.011904761904761904,0,pos,0,0.0,0,pos
FUN_005972,30,0.1,0,pos,0,0.0,0,pos
FUN_005874,0,0.0,0,pos,0,0.0,0,pos
FUN_007705,234,0.027738264580369845,2,pos_s5964_e6078_s6984_e7068,108,0.012802275960170697,1,pos_s6012_e6078
FUN_000228,30,0.01529051987767584,0,pos,0,0.0,0,pos
FUN_009075,0,0.0,0,pos,0,0.0,0,pos
FUN_008712,114,0.0581039755351682,2,pos_s234_e288_s300_e342,0,0.0,0,pos
FUN_008778,186,0.1497584541062802,3,pos_s636_e678_s708_e750_s1170_e1212,18,0.014492753623188406,0,pos
FUN_012457,0,0.0,0,pos,0,0.0,0,pos
FUN_004546,66,0.016975308641975308,1,pos_s1920_e1986,0,0.0,0,pos
FUN_006638,0,0.0,0,pos,0,0.0,0,pos
FUN_008930,108,0.0782608695652174,2,pos_s132_e168_s186_e252,6,0.004347826086956522,0,pos
FUN_010452,0,0.0,0,pos,0,0.0,0,pos
FUN_001082,0,0.0,0,pos,0,0.0,0,pos
FUN_010502,0,0.0,0,pos,0,0.0,0,pos
FUN_009370,54,0.046153846153846156,1,pos_s1104_e1134,12,0.010256410256410256,0,pos
FUN_009841,0,0.0,0,pos,0,0.0,0,pos
FUN_001735,0,0.0,0,pos,0,0.0,0,pos
FUN_016835,0,0.0,0,pos,0,0.0,0,pos
FUN_001865,36,0.014598540145985401,1,pos_s132_e162,0,0.0,0,pos
FUN_006805,18,0.017543859649122806,0,pos,0,0.0,0,pos
FUN_005045,0,0.0,0,pos,0,0.0,0,pos
FUN_007909,0,0.0,0,pos,0,0.0,0,pos
FUN_015857,0,0.0,0,pos,0,0.0,0,pos
FUN_016748,0,0.0,0,pos,0,0.0,0,pos
FUN_005042,0,0.0,0,pos,0,0.0,0,pos
FUN_007017,0,0.0,0,pos,0,0.0,0,pos
FUN_005768,0,0.0,0,pos,0,0.0,0,pos
FUN_015575,102,0.03648068669527897,1,pos_s516_e618,24,0.008583690987124463,0,pos
FUN_005467,0,0.0,0,pos,0,0.0,0,pos
FUN_003721,0,0.0,0,pos,0,0.0,0,pos
FUN_001147,0,0.0,0,pos,0,0.0,0,pos
FUN_006139,0,0.0,0,pos,0,0.0,0,pos
FUN_008007,60,0.029154518950437316,0,pos,48,0.023323615160349854,0,pos
FUN_011135,0,0.0,0,pos,0,0.0,0,pos
FUN_011697,0,0.0,0,pos,0,0.0,0,pos
FUN_003955,96,0.018411967779056387,2,pos_s2250_e2286_s5172_e5202,12,0.0023014959723820483,0,pos
FUN_006113,120,0.05730659025787966,1,pos_s1140_e1254,72,0.034383954154727794,2,pos_s1146_e1188_s1212_e1242
FUN_002524,0,0.0,0,pos,0,0.0,0,pos
FUN_007853,66,0.03985507246376811,1,pos_s0_e66,12,0.007246376811594203,0,pos
FUN_005740,0,0.0,0,pos,0,0.0,0,pos
FUN_002584,0,0.0,0,pos,0,0.0,0,pos
FUN_007802,0,0.0,0,pos,0,0.0,0,pos
FUN_001630,0,0.0,0,pos,0,0.0,0,pos
FUN_001225,0,0.0,0,pos,0,0.0,0,pos
FUN_003480,114,0.026685393258426966,2,pos_s3918_e3978_s4074_e4110,66,0.01544943820224719,1,pos_s3930_e3978
FUN_011099,36,0.02830188679245283,1,pos_s948_e984,0,0.0,0,pos
FUN_000573,0,0.0,0,pos,0,0.0,0,pos
FUN_011615,0,0.0,0,pos,0,0.0,0,pos
FUN_015472,0,0.0,0,pos,0,0.0,0,pos
FUN_000817,24,0.029850746268656716,0,pos,12,0.014925373134328358,0,pos
FUN_001880,0,0.0,0,pos,0,0.0,0,pos
FUN_000630,0,0.0,0,pos,0,0.0,0,pos
FUN_000704,0,0.0,0,pos,0,0.0,0,pos
FUN_003247,0,0.0,0,pos,0,0.0,0,pos
FUN_008723,18,0.05454545454545454,0,pos,0,0.0,0,pos
FUN_006082,0,0.0,0,pos,0,0.0,0,pos
FUN_012213,0,0.0,0,pos,0,0.0,0,pos
FUN_012126,0,0.0,0,pos,0,0.0,0,pos
FUN_004214,0,0.0,0,pos,0,0.0,0,pos
FUN_007450,36,0.015915119363395226,0,pos,6,0.002652519893899204,0,pos
FUN_005630,0,0.0,0,pos,0,0.0,0,pos
FUN_000290,6,0.0024813895781637717,0,pos,0,0.0,0,pos
FUN_005365,0,0.0,0,pos,0,0.0,0,pos
FUN_011578,0,0.0,0,pos,0,0.0,0,pos
FUN_003743,0,0.0,0,pos,0,0.0,0,pos
FUN_004491,30,0.013850415512465374,0,pos,0,0.0,0,pos
FUN_004148,48,0.01694915254237288,1,pos_s108_e156,0,0.0,0,pos
FUN_015380,0,0.0,0,pos,0,0.0,0,pos
FUN_011389,114,0.5135135135135135,2,pos_s0_e30_s72_e144,24,0.10810810810810811,0,pos
FUN_003880,0,0.0,0,pos,0,0.0,0,pos
FUN_003452,0,0.0,0,pos,0,0.0,0,pos
FUN_004301,66,0.008921330089213302,1,pos_s3048_e3096,0,0.0,0,pos
FUN_006978,0,0.0,0,pos,0,0.0,0,pos
FUN_010380,138,0.08518518518518518,2,pos_s1428_e1494_s1506_e1548,66,0.040740740740740744,1,pos_s1506_e1548
FUN_001105,0,0.0,0,pos,0,0.0,0,pos
FUN_008368,0,0.0,0,pos,0,0.0,0,pos
FUN_011247,0,0.0,0,pos,0,0.0,0,pos
FUN_010051,0,0.0,0,pos,0,0.0,0,pos
FUN_000407,36,0.017964071856287425,1,pos_s666_e702,0,0.0,0,pos
FUN_016173,0,0.0,0,pos,0,0.0,0,pos
FUN_011363,24,0.008048289738430584,0,pos,0,0.0,0,pos
FUN_002543,0,0.0,0,pos,0,0.0,0,pos
FUN_000593,144,0.06629834254143646,1,pos_s1374_e1482,6,0.0027624309392265192,0,pos
FUN_001119,0,0.0,0,pos,0,0.0,0,pos
FUN_001143,0,0.0,0,pos,0,0.0,0,pos
FUN_002224,0,0.0,0,pos,0,0.0,0,pos
FUN_009965,0,0.0,0,pos,0,0.0,0,pos
FUN_006849,462,0.3422222222222222,4,pos_s0_e48_s114_e336_s390_e450_s456_e534,276,0.20444444444444446,3,pos_s114_e276_s420_e450_s456_e510
FUN_006706,0,0.0,0,pos,0,0.0,0,pos
FUN_003400,18,0.004552352048558422,0,pos,0,0.0,0,pos
FUN_004311,0,0.0,0,pos,0,0.0,0,pos
FUN_005801,0,0.0,0,pos,0,0.0,0,pos
FUN_009766,0,0.0,0,pos,0,0.0,0,pos
FUN_009312,312,0.15615615615615616,3,pos_s546_e660_s846_e882_s1494_e1602,168,0.08408408408408409,2,pos_s546_e660_s1494_e1542
FUN_005781,0,0.0,0,pos,0,0.0,0,pos
FUN_006844,0,0.0,0,pos,0,0.0,0,pos
FUN_011607,0,0.0,0,pos,0,0.0,0,pos
FUN_004300,0,0.0,0,pos,0,0.0,0,pos
FUN_006244,0,0.0,0,pos,0,0.0,0,pos
FUN_008915,54,0.05113636363636364,0,pos,12,0.011363636363636364,0,pos
FUN_002856,0,0.0,0,pos,0,0.0,0,pos
FUN_012445,0,0.0,0,pos,0,0.0,0,pos
FUN_002791,0,0.0,0,pos,0,0.0,0,pos
FUN_009295,120,0.06968641114982578,1,pos_s342_e438,72,0.041811846689895474,1,pos_s348_e420
FUN_016404,0,0.0,0,pos,0,0.0,0,pos
FUN_010622,0,0.0,0,pos,0,0.0,0,pos
FUN_008632,0,0.0,0,pos,0,0.0,0,pos
FUN_006586,0,0.0,0,pos,0,0.0,0,pos
FUN_010168,0,0.0,0,pos,0,0.0,0,pos
FUN_002362,0,0.0,0,pos,0,0.0,0,pos
FUN_009350,0,0.0,0,pos,0,0.0,0,pos
FUN_000253,0,0.0,0,pos,0,0.0,0,pos
FUN_008103,0,0.0,0,pos,0,0.0,0,pos
FUN_001359,18,0.11538461538461539,0,pos,6,0.038461538461538464,0,pos
FUN_010869,0,0.0,0,pos,0,0.0,0,pos
FUN_001690,0,0.0,0,pos,0,0.0,0,pos
FUN_006359,24,0.01038961038961039,0,pos,6,0.0025974025974025974,0,pos
FUN_005501,0,0.0,0,pos,0,0.0,0,pos
FUN_015822,0,0.0,0,pos,0,0.0,0,pos
FUN_012235,0,0.0,0,pos,0,0.0,0,pos
FUN_008626,0,0.0,0,pos,0,0.0,0,pos
FUN_008117,0,0.0,0,pos,0,0.0,0,pos
FUN_005622,0,0.0,0,pos,0,0.0,0,pos
FUN_009916,0,0.0,0,pos,0,0.0,0,pos
FUN_005009,0,0.0,0,pos,0,0.0,0,pos
FUN_012250,0,0.0,0,pos,0,0.0,0,pos
FUN_015950,0,0.0,0,pos,0,0.0,0,pos
FUN_005799,0,0.0,0,pos,0,0.0,0,pos
FUN_012548,0,0.0,0,pos,0,0.0,0,pos
FUN_000949,24,0.010810810810810811,0,pos,0,0.0,0,pos
FUN_004638,0,0.0,0,pos,0,0.0,0,pos
FUN_002528,108,0.12162162162162163,1,pos_s240_e306,12,0.013513513513513514,0,pos
FUN_009085,0,0.0,0,pos,0,0.0,0,pos
FUN_006775,0,0.0,0,pos,0,0.0,0,pos
FUN_004178,0,0.0,0,pos,0,0.0,0,pos
FUN_003545,72,0.022857142857142857,2,pos_s546_e576_s732_e768,0,0.0,0,pos
FUN_016429,0,0.0,0,pos,0,0.0,0,pos
FUN_007379,12,0.0020855057351407717,0,pos,0,0.0,0,pos
FUN_003847,222,0.14682539682539683,3,pos_s804_e858_s876_e912_s1146_e1236,90,0.05952380952380952,2,pos_s822_e858_s1188_e1224
FUN_001027,0,0.0,0,pos,0,0.0,0,pos
FUN_000111,0,0.0,0,pos,0,0.0,0,pos
FUN_011022,0,0.0,0,pos,0,0.0,0,pos
FUN_015746,0,0.0,0,pos,0,0.0,0,pos
FUN_009034,354,0.22868217054263565,4,pos_s174_e282_s1080_e1146_s1200_e1254_s1272_e1356,84,0.05426356589147287,2,pos_s222_e264_s1272_e1302
FUN_009747,0,0.0,0,pos,0,0.0,0,pos
FUN_011490,0,0.0,0,pos,0,0.0,0,pos
FUN_005395,132,0.03313253012048193,2,pos_s1998_e2028_s3612_e3690,78,0.01957831325301205,2,pos_s1998_e2028_s3636_e3684
FUN_003077,42,0.01098901098901099,1,pos_s3600_e3636,0,0.0,0,pos
FUN_006188,48,0.030303030303030304,0,pos,18,0.011363636363636364,0,pos
FUN_003739,0,0.0,0,pos,0,0.0,0,pos
FUN_001139,0,0.0,0,pos,0,0.0,0,pos
FUN_004809,18,0.04477611940298507,0,pos,0,0.0,0,pos
FUN_000870,0,0.0,0,pos,0,0.0,0,pos
FUN_015684,0,0.0,0,pos,0,0.0,0,pos
FUN_001973,36,0.08823529411764706,1,pos_s324_e354,0,0.0,0,pos
FUN_002726,0,0.0,0,pos,0,0.0,0,pos
FUN_003882,0,0.0,0,pos,0,0.0,0,pos
FUN_005402,270,0.09868421052631579,4,pos_s174_e240_s270_e300_s1650_e1686_s1704_e1812,30,0.010964912280701754,0,pos
FUN_009134,6,0.009708737864077669,0,pos,0,0.0,0,pos
FUN_006481,0,0.0,0,pos,0,0.0,0,pos
FUN_004294,150,0.10245901639344263,2,pos_s372_e486_s1128_e1164,6,0.004098360655737705,0,pos
FUN_008127,0,0.0,0,pos,0,0.0,0,pos
FUN_007101,0,0.0,0,pos,0,0.0,0,pos
FUN_007832,6,0.009708737864077669,0,pos,0,0.0,0,pos
FUN_008002,48,0.024024024024024024,1,pos_s1662_e1710,0,0.0,0,pos
FUN_010574,0,0.0,0,pos,0,0.0,0,pos
FUN_003765,12,0.008620689655172414,0,pos,0,0.0,0,pos
FUN_010781,0,0.0,0,pos,0,0.0,0,pos
FUN_016043,0,0.0,0,pos,0,0.0,0,pos
FUN_006965,0,0.0,0,pos,0,0.0,0,pos
FUN_007613,0,0.0,0,pos,0,0.0,0,pos
FUN_011094,0,0.0,0,pos,0,0.0,0,pos
FUN_001751,366,0.07953063885267275,4,pos_s3396_e3432_s3438_e3498_s3900_e4074_s4218_e4284,228,0.04954367666232073,3,pos_s3450_e3486_s3936_e4074_s4236_e4278
FUN_010550,0,0.0,0,pos,0,0.0,0,pos
FUN_011470,0,0.0,0,pos,0,0.0,0,pos
FUN_006820,102,0.01810436634717785,1,pos_s4698_e4794,78,0.013844515441959531,1,pos_s4698_e4746
FUN_006923,0,0.0,0,pos,0,0.0,0,pos
FUN_005368,0,0.0,0,pos,0,0.0,0,pos
FUN_016860,0,0.0,0,pos,0,0.0,0,pos
FUN_016422,0,0.0,0,pos,0,0.0,0,pos
FUN_016478,0,0.0,0,pos,0,0.0,0,pos
FUN_004558,0,0.0,0,pos,0,0.0,0,pos
FUN_000454,0,0.0,0,pos,0,0.0,0,pos
FUN_003555,0,0.0,0,pos,0,0.0,0,pos
FUN_010305,306,0.38636363636363635,2,pos_s126_e222_s312_e366,36,0.045454545454545456,0,pos
FUN_010678,90,0.03480278422273782,1,pos_s498_e564,0,0.0,0,pos
FUN_009184,0,0.0,0,pos,0,0.0,0,pos
FUN_012065,0,0.0,0,pos,0,0.0,0,pos
FUN_009658,0,0.0,0,pos,0,0.0,0,pos
FUN_016012,0,0.0,0,pos,0,0.0,0,pos
FUN_007653,0,0.0,0,pos,0,0.0,0,pos
FUN_005604,102,0.17,2,pos_s282_e336_s546_e594,60,0.1,1,pos_s282_e324
FUN_015432,0,0.0,0,pos,0,0.0,0,pos
FUN_015941,0,0.0,0,pos,0,0.0,0,pos
FUN_000127,0,0.0,0,pos,0,0.0,0,pos
FUN_010641,348,0.3625,4,pos_s6_e42_s234_e342_s582_e696_s822_e894,198,0.20625,2,pos_s234_e330_s606_e696
FUN_001534,6,0.0016778523489932886,0,pos,0,0.0,0,pos
FUN_007445,336,0.1723076923076923,4,pos_s726_e768_s954_e1026_s1710_e1824_s1866_e1914,126,0.06461538461538462,1,pos_s1710_e1824
FUN_007721,0,0.0,0,pos,0,0.0,0,pos
FUN_000339,0,0.0,0,pos,0,0.0,0,pos
FUN_008473,0,0.0,0,pos,0,0.0,0,pos
FUN_002863,0,0.0,0,pos,0,0.0,0,pos
FUN_007706,36,0.061224489795918366,1,pos_s534_e570,0,0.0,0,pos
FUN_004477,0,0.0,0,pos,0,0.0,0,pos
FUN_000651,0,0.0,0,pos,0,0.0,0,pos
FUN_003897,66,0.04526748971193416,1,pos_s108_e156,0,0.0,0,pos
FUN_016248,0,0.0,0,pos,0,0.0,0,pos
FUN_016256,0,0.0,0,pos,0,0.0,0,pos
FUN_003929,0,0.0,0,pos,0,0.0,0,pos
FUN_006953,0,0.0,0,pos,0,0.0,0,pos
FUN_011451,0,0.0,0,pos,0,0.0,0,pos
FUN_006058,66,0.21153846153846154,0,pos,30,0.09615384615384616,0,pos
FUN_016458,0,0.0,0,pos,0,0.0,0,pos
FUN_009165,156,0.1,2,pos_s630_e738_s942_e990,60,0.038461538461538464,2,pos_s672_e702_s942_e972
FUN_001977,0,0.0,0,pos,0,0.0,0,pos
FUN_002949,78,0.02524271844660194,1,pos_s1308_e1338,6,0.001941747572815534,0,pos
FUN_008912,66,0.6875,1,pos_s0_e48,12,0.125,0,pos
FUN_003113,72,0.15,1,pos_s324_e396,72,0.15,1,pos_s324_e396
FUN_004327,0,0.0,0,pos,0,0.0,0,pos
FUN_010034,0,0.0,0,pos,0,0.0,0,pos
FUN_001979,0,0.0,0,pos,0,0.0,0,pos
FUN_003763,12,0.0035026269702276708,0,pos,0,0.0,0,pos
FUN_009850,0,0.0,0,pos,0,0.0,0,pos
FUN_004184,36,0.02575107296137339,0,pos,0,0.0,0,pos
FUN_004330,0,0.0,0,pos,0,0.0,0,pos
FUN_015561,0,0.0,0,pos,0,0.0,0,pos
FUN_003711,0,0.0,0,pos,0,0.0,0,pos
FUN_005954,0,0.0,0,pos,0,0.0,0,pos
FUN_012542,0,0.0,0,pos,0,0.0,0,pos
FUN_016769,0,0.0,0,pos,0,0.0,0,pos
FUN_011289,0,0.0,0,pos,0,0.0,0,pos
FUN_000017,0,0.0,0,pos,0,0.0,0,pos
FUN_007350,180,0.031982942430703626,3,pos_s1302_e1350_s1356_e1386_s3234_e3282,66,0.011727078891257996,1,pos_s1302_e1350
FUN_008896,42,0.03167420814479638,0,pos,0,0.0,0,pos
FUN_002025,198,0.04647887323943662,2,pos_s2760_e2856_s3048_e3120,0,0.0,0,pos
FUN_005941,0,0.0,0,pos,0,0.0,0,pos
FUN_007693,0,0.0,0,pos,0,0.0,0,pos
FUN_003458,222,0.08466819221967964,3,pos_s1008_e1092_s1224_e1320_s1764_e1806,108,0.041189931350114416,1,pos_s1260_e1320
FUN_015286,0,0.0,0,pos,0,0.0,0,pos
FUN_007241,24,0.009478672985781991,0,pos,0,0.0,0,pos
FUN_011163,18,0.007444168734491315,0,pos,6,0.0024813895781637717,0,pos
FUN_001447,0,0.0,0,pos,0,0.0,0,pos
FUN_002446,0,0.0,0,pos,0,0.0,0,pos
FUN_016650,0,0.0,0,pos,0,0.0,0,pos
FUN_002417,12,0.009174311926605505,0,pos,0,0.0,0,pos
FUN_001279,0,0.0,0,pos,0,0.0,0,pos
FUN_001911,6,0.0045045045045045045,0,pos,0,0.0,0,pos
FUN_012350,0,0.0,0,pos,0,0.0,0,pos
FUN_001657,66,0.0073041168658698535,1,pos_s7806_e7848,12,0.0013280212483399733,0,pos
FUN_008084,0,0.0,0,pos,0,0.0,0,pos
FUN_000559,126,0.0375,1,pos_s1758_e1866,12,0.0035714285714285713,0,pos
FUN_008963,0,0.0,0,pos,0,0.0,0,pos
FUN_001486,0,0.0,0,pos,0,0.0,0,pos
FUN_009604,36,0.008344923504867872,1,pos_s2232_e2268,0,0.0,0,pos
FUN_001316,0,0.0,0,pos,0,0.0,0,pos
FUN_011033,0,0.0,0,pos,0,0.0,0,pos
FUN_000457,0,0.0,0,pos,0,0.0,0,pos
FUN_010323,0,0.0,0,pos,0,0.0,0,pos
FUN_012151,0,0.0,0,pos,0,0.0,0,pos
FUN_015804,0,0.0,0,pos,0,0.0,0,pos
FUN_002131,0,0.0,0,pos,0,0.0,0,pos
FUN_005975,0,0.0,0,pos,0,0.0,0,pos
FUN_002148,0,0.0,0,pos,0,0.0,0,pos
FUN_007016,132,0.06984126984126984,1,pos_s1152_e1254,0,0.0,0,pos
FUN_015959,0,0.0,0,pos,0,0.0,0,pos
FUN_002428,138,0.12849162011173185,2,pos_s96_e126_s138_e228,0,0.0,0,pos
FUN_010085,12,0.012658227848101266,0,pos,0,0.0,0,pos
FUN_001785,0,0.0,0,pos,0,0.0,0,pos
FUN_012228,0,0.0,0,pos,0,0.0,0,pos
FUN_011506,0,0.0,0,pos,0,0.0,0,pos
FUN_003046,0,0.0,0,pos,0,0.0,0,pos
FUN_001384,0,0.0,0,pos,0,0.0,0,pos
FUN_006514,120,0.10695187165775401,2,pos_s462_e522_s750_e780,12,0.0106951871657754,0,pos
FUN_011136,0,0.0,0,pos,0,0.0,0,pos
FUN_004666,0,0.0,0,pos,0,0.0,0,pos
FUN_016371,0,0.0,0,pos,0,0.0,0,pos
FUN_003946,0,0.0,0,pos,0,0.0,0,pos
FUN_000394,24,0.025974025974025976,0,pos,0,0.0,0,pos
FUN_007191,0,0.0,0,pos,0,0.0,0,pos
FUN_009060,6,0.002242152466367713,0,pos,0,0.0,0,pos
FUN_004829,60,0.0034590107229332413,1,pos_s16146_e16200,0,0.0,0,pos
FUN_000726,6,0.004347826086956522,0,pos,0,0.0,0,pos
FUN_003270,36,0.011152416356877323,1,pos_s2802_e2838,6,0.0018587360594795538,0,pos
FUN_002912,0,0.0,0,pos,0,0.0,0,pos
FUN_016532,0,0.0,0,pos,0,0.0,0,pos
FUN_008284,0,0.0,0,pos,0,0.0,0,pos
FUN_015454,0,0.0,0,pos,0,0.0,0,pos
FUN_011009,36,0.0594059405940594,0,pos,18,0.0297029702970297,0,pos
FUN_004406,0,0.0,0,pos,0,0.0,0,pos
FUN_003883,0,0.0,0,pos,0,0.0,0,pos
FUN_003822,0,0.0,0,pos,0,0.0,0,pos
FUN_007587,0,0.0,0,pos,0,0.0,0,pos
FUN_005973,0,0.0,0,pos,0,0.0,0,pos
FUN_002867,48,0.02962962962962963,1,pos_s1062_e1110,36,0.022222222222222223,1,pos_s1062_e1098
FUN_003235,0,0.0,0,pos,0,0.0,0,pos
FUN_010755,0,0.0,0,pos,0,0.0,0,pos
FUN_016004,0,0.0,0,pos,0,0.0,0,pos
FUN_006294,0,0.0,0,pos,0,0.0,0,pos
FUN_005379,0,0.0,0,pos,0,0.0,0,pos
FUN_005460,0,0.0,0,pos,0,0.0,0,pos
FUN_016023,0,0.0,0,pos,0,0.0,0,pos
FUN_016161,0,0.0,0,pos,0,0.0,0,pos
FUN_003736,0,0.0,0,pos,0,0.0,0,pos
FUN_011531,0,0.0,0,pos,0,0.0,0,pos
FUN_012261,0,0.0,0,pos,0,0.0,0,pos
FUN_015986,12,0.01639344262295082,0,pos,12,0.01639344262295082,0,pos
FUN_010026,0,0.0,0,pos,0,0.0,0,pos
FUN_001106,0,0.0,0,pos,0,0.0,0,pos
FUN_012172,0,0.0,0,pos,0,0.0,0,pos
FUN_001982,162,0.01684341859014348,2,pos_s36_e108_s7104_e7158,90,0.009357454772301934,1,pos_s7110_e7158
FUN_010242,0,0.0,0,pos,0,0.0,0,pos
FUN_016795,0,0.0,0,pos,0,0.0,0,pos
FUN_016223,0,0.0,0,pos,0,0.0,0,pos
FUN_006853,66,0.027160493827160494,1,pos_s1836_e1866,0,0.0,0,pos
FUN_010518,0,0.0,0,pos,0,0.0,0,pos
FUN_010750,0,0.0,0,pos,0,0.0,0,pos
FUN_000561,0,0.0,0,pos,0,0.0,0,pos
FUN_002941,0,0.0,0,pos,0,0.0,0,pos
FUN_001262,0,0.0,0,pos,0,0.0,0,pos
